% COMP47490 2019 - Assignment 1 Q1
% Dataset ACMETelephoneABT for student ID number 19200041
@relation ACMETelephoneABT-19200041

@attribute  age integer
@attribute marriageStatus {'yes', 'no', 'unknown'}
@attribute  children {'true', 'false'}
@attribute  income integer
@attribute numHandsets integer
@attribute handsetAge integer
@attribute smartPhone {'true', 'false'}
@attribute currentHandsetPrice real
@attribute  creditRating {' C', ' A', ' D', ' E', ' G', ' B', ' F'}
@attribute homeOwner {'true', 'false'}
@attribute  creditCard {'true', 'false', 'no', ' t', ' f', 'yes'}
@attribute avgBill real
@attribute avgMins real
@attribute avgrecurringCharge real
@attribute avgOverBundleMins real
@attribute avgRoamCalls real
@attribute callMinutesChangePct real
@attribute billAmountChangePct real
@attribute avgReceivedMins real
@attribute avgOutCalls real
@attribute avgInCalls real
@attribute peakOffPeakRatio real
@attribute peakOffPeakRatioChangePct real
@attribute avgDroppedCalls real
@attribute lifeTime integer
@attribute lastMonthCustomerCareCalls real
@attribute numRetentionCalls integer
@attribute numRetentionOffersAccepted integer
@attribute newFrequentNumbers integer
@attribute churn {'true', 'false'}

@data
56,'no','true',3,1,221,'true',0.0,' C','false','true',56.6,989.25,44.99,43.75,0.0,10.995,0.0094,423.89,57.67,8.33,0.642868343,-0.46994274799999997,56.33,7,8.33,0,0,0,'false'
54,'yes','true',7,1,295,'false',0.0,' C','false','true',27.8,64.75,27.57,0.0,0.0,-1.055,0.0438,10.98,0.67,1.67,1.359230769,11.66694423,12.0,10,0.0,0,0,0,'true'
38,'yes','true',9,2,329,'true',59.99,' A','false','true',69.91,505.0,45.15,39.75,3.41,1.06,-0.23199999999999998,83.23,12.33,4.33,3.653520445,-13.92457366,12.0,28,0.0,1,1,0,'false'
26,'no','false',8,2,159,'true',129.99,' C','false','true',94.14,1662.25,84.99,35.5,0.0,0.795,-0.3038,763.16,106.0,42.0,0.9190421040000001,0.900280635,8.67,7,1.33,0,0,0,'false'
0,'no','false',7,1,301,'true',0.0,' D','false','true',39.61,779.5,28.54,50.25,0.1,-15.59,-0.7922,297.04,35.0,21.33,0.460220736,7.572833255,6.0,10,1.33,0,0,0,'false'
56,'yes','true',6,1,193,'true',0.0,' C','false','true',33.95,447.75,44.99,0.0,0.1,-5.095,0.0208,19.09,6.67,0.67,0.638888889,17.94902684,3.67,6,3.33,0,0,0,'true'
0,'unknown','false',0,1,324,'true',0.0,' D','true','false',46.35,228.5,59.99,0.0,0.61,-0.23,-0.7559999999999999,20.07,8.67,0.0,2.164830991,-10.7568065,63.0,11,0.33,0,0,0,'false'
42,'unknown','true',4,1,218,'true',0.0,' E','false','no',48.3,593.5,53.7,10.25,0.0,1.69,-0.0048,85.48,12.67,12.33,1.2685185190000001,6.893548337,11.67,7,19.67,0,0,0,'false'
0,'unknown','false',1,4,143,'true',299.99,' D','true','false',227.88,3193.25,209.99,0.0,27.89,-37.045,-0.03,767.15,211.0,129.0,1.294498382,4.498537548,58.0,11,0.0,0,0,0,'false'
0,'unknown','false',0,2,670,'true',29.99,' A','true','false',34.02,139.5,32.49,0.0,0.0,-1.03,-0.0108,6.95,11.67,3.0,3.316020483,1.202209395,4.33,33,0.0,0,0,0,'true'
24,'unknown','false',6,3,124,'true',129.99,' G','false','true',81.59,561.5,34.98,18.25,12.61,-5.65,-0.9202,67.42,36.33,10.67,1.308375,-26.89900556,26.67,18,0.0,1,0,0,'true'
0,'unknown','false',0,2,886,'false',29.99,' A','true','false',53.91,542.75,51.99,4.75,0.0,1.665,0.0756,149.55,34.33,5.67,1.858493151,-1.5495150580000001,3.33,31,2.67,0,0,0,'false'
40,'yes','true',8,1,282,'false',0.0,' E','false','true',16.83,74.75,21.93,0.0,0.0,0.745,0.2634,0.67,11.67,0.0,4.3656207369999995,2.805484797,2.0,9,1.67,0,0,0,'false'
0,'yes','false',7,1,364,'true',0.0,' B','false','true',29.99,258.5,39.99,0.0,0.0,1.61,0.0,45.85,12.0,4.33,2.680981595,6.716679469,4.67,12,0.67,0,0,0,'false'
0,'unknown','false',0,1,244,'true',0.0,' D','true','false',60.77,309.75,59.99,0.0,2.28,-0.835,0.1666,58.7,5.67,3.33,1.0532,-0.67798676,6.33,9,0.0,0,0,0,'false'
52,'yes','true',9,1,205,'true',0.0,' B','false','true',43.01,633.0,44.99,22.0,0.0,2.86,0.3856,141.28,33.33,0.67,0.488402778,-10.00225009,7.0,7,0.0,0,0,2,'false'
0,'unknown','false',0,1,609,'true',0.0,' B','true','false',36.3,514.0,30.0,33.5,0.0,-10.28,-0.626,183.72,22.33,1.0,3.5476536039999997,-14.78176294,7.67,21,1.67,1,0,0,'true'
38,'no','false',6,1,785,'true',0.0,' D','false','true',33.15,257.75,14.02,64.75,0.0,-5.155,-0.5276,20.46,4.33,1.0,0.8034279590000001,5.407979113,2.33,26,0.0,0,0,0,'true'
34,'yes','true',8,2,295,'true',59.99,' A','false','true',40.62,205.25,42.49,0.0,0.0,-2.705,-0.005,26.3,10.67,4.33,2.352941176,-22.3234557,2.67,28,0.0,0,0,0,'true'
44,'unknown','false',3,2,243,'true',9.99,' A','false','true',76.97,647.25,84.99,0.0,0.0,-5.565,0.0,184.96,56.33,30.33,2.100256496,-22.55112973,33.33,8,0.67,0,0,0,'false'
22,'no','false',4,1,374,'true',0.0,' C','true','true',61.59,737.0,69.99,0.0,8.65,-2.74,0.5284,184.43,49.33,15.67,1.637217735,1.602957381,9.67,12,1.0,0,0,1,'true'
0,'unknown','false',0,1,300,'true',0.0,' A','true','false',30.24,71.75,29.99,0.0,0.0,0.665,-0.005,6.72,0.0,0.0,2.0018761730000003,-7.389254879,0.0,10,0.0,0,0,0,'false'
34,'yes','false',3,1,376,'true',0.0,' B','false','true',70.17,592.0,59.99,67.25,0.0,1.32,0.2026,0.0,2.67,0.0,3.59680561,0.90312608,7.33,12,0.0,0,0,0,'false'
24,'unknown','false',0,1,620,'true',0.0,' D','true','false',40.66,355.5,49.99,7.25,0.0,-7.11,0.1866,158.71,27.33,2.33,1.806338454,1.556443286,6.33,21,0.0,0,0,0,'false'
54,'yes','true',9,1,182,'true',0.0,' B','false','true',56.26,250.25,29.99,51.0,3.05,0.935,0.382,7.85,10.67,3.33,0.41559264700000004,-1.457048052,2.0,6,0.0,0,0,0,'true'
0,'unknown','false',0,1,503,'true',0.0,' E','true','false',44.68,542.75,39.99,50.75,0.0,2.065,0.36,172.01,4.0,1.0,0.530340909,2.243207896,17.67,17,0.0,0,0,0,'true'
58,'yes','false',6,1,418,'false',0.0,' B','false','true',20.42,3.75,19.99,0.0,0.0,-0.075,-0.0086,0.0,0.0,0.0,1.33,6.00925523,0.0,14,0.0,0,0,0,'true'
30,'unknown','false',8,1,819,'true',0.0,' C','false','true',8.75,154.5,44.99,0.0,0.0,-3.09,-0.175,35.37,9.0,0.33,0.60393532,11.36517519,8.33,27,2.0,0,0,0,'true'
52,'yes','false',6,1,193,'true',0.0,' C','false','true',39.99,374.0,49.99,0.0,0.0,1.06,0.0,91.57,18.33,21.67,1.215112968,0.19280967300000001,4.67,7,3.33,0,0,0,'false'
58,'no','false',4,1,308,'true',0.0,' B','true','true',35.43,364.25,44.99,1.25,0.0,-4.085,-0.0088,0.0,0.0,0.0,0.0,-9.621107676,0.0,10,0.0,0,0,0,'false'
42,'yes','true',4,2,517,'true',29.99,' A','false','false',32.27,112.5,31.98,0.0,0.0,-0.05,-0.0058,17.12,6.0,0.0,5.714285714,9.369331599999999,1.67,49,0.0,0,0,0,'false'
32,'yes','false',5,1,634,'true',0.0,' B','false','true',30.65,65.5,29.99,0.75,0.0,0.09,-0.0132,2.85,5.33,0.33,1.656044986,-0.332206066,2.0,21,0.0,0,0,0,'true'
48,'yes','false',6,2,153,'true',9.99,' B','false','true',30.0,97.75,30.0,0.0,0.0,0.045,0.0,0.4,1.33,0.33,0.940035273,-4.85990478,4.0,25,0.0,0,0,0,'false'
42,'yes','false',6,1,392,'true',0.0,' B','false','false',13.96,503.25,10.0,0.0,1.45,1.155,0.0048,45.91,21.0,10.67,1.587769903,-9.993019992999999,12.0,13,0.0,0,0,2,'false'
48,'yes','true',5,1,308,'true',0.0,' E','false','true',58.84,479.5,59.99,0.0,0.36,0.75,0.0028,110.15,21.33,5.67,1.3319795620000001,-9.848156458,10.33,11,4.0,0,0,1,'false'
0,'unknown','false',0,1,268,'true',0.0,' B','true','false',54.79,942.5,44.99,49.5,0.0,-1.53,0.16399999999999998,211.73,26.67,2.0,0.80939753,4.047592656,30.0,9,20.0,0,0,0,'false'
42,'no','false',6,1,607,'false',0.0,' C','true','false',88.14,651.25,50.0,123.5,1.09,1.735,0.5212,102.22,26.67,0.33,2.057630045,-9.713204856,12.67,20,0.0,0,0,0,'true'
52,'no','true',7,12,103,'true',149.99,' C','false','true',148.82,1558.0,119.99,5.0,0.47,-2.68,-0.33899999999999997,283.05,57.67,27.67,3.282006795,-7.931297675,12.0,32,6.67,1,1,0,'false'
58,'yes','true',6,1,858,'true',0.0,' A','false','true',29.99,2.0,29.99,0.0,0.0,0.0,0.0,0.58,0.0,0.0,0.374531835,1.17260804,0.0,28,0.0,0,0,0,'false'
0,'unknown','false',0,1,368,'true',0.0,' C','true','false',43.83,363.0,39.99,26.5,1.62,3.32,0.5944,114.91,18.67,7.67,1.283162823,-10.66073098,7.33,12,0.0,0,0,0,'true'
0,'unknown','false',0,2,836,'true',29.99,' A','true','false',35.24,461.75,34.98,0.0,0.0,-2.535,-0.0052,110.58,51.67,5.33,0.648673694,13.41631582,15.0,28,1.33,0,0,0,'true'
44,'yes','true',5,2,10,'true',59.99,' D','false','true',71.18,877.5,59.99,50.25,0.1,6.25,1.0952,117.01,16.67,5.0,0.591526646,1.10881559,28.33,11,4.0,0,0,0,'true'
28,'yes','true',7,5,151,'true',199.99,' C','false','true',129.13,1267.0,89.98,87.75,2.45,12.92,0.4086,178.86,70.67,12.67,1.5386241219999999,8.813938147,14.0,35,0.67,0,0,0,'false'
0,'no','false',4,1,291,'true',0.0,' B','false','true',82.64,1013.0,68.24,86.0,0.0,4.68,1.179,231.75,29.67,2.0,1.324503311,-3.9542996089999995,71.0,10,7.33,0,0,0,'false'
0,'unknown','false',0,1,199,'true',0.0,' B','true','false',55.89,724.5,44.99,52.25,0.0,4.35,1.11,178.28,68.33,25.67,0.630335913,5.913620947999999,6.67,7,0.0,0,0,0,'false'
0,'unknown','false',0,1,339,'true',0.0,' C','true','false',62.77,1398.0,44.99,122.75,0.0,-10.0,-1.2554,0.0,0.0,0.0,0.0,-10.54019059,0.0,12,0.0,0,0,0,'false'
44,'yes','true',9,2,25,'true',199.99,' C','false','true',131.09,958.0,59.99,237.0,0.0,1.78,0.36,157.75,57.33,27.0,0.9036741429999999,-0.506920536,19.0,12,0.67,0,0,0,'true'
40,'yes','true',6,2,472,'true',29.99,' A','false','true',12.29,65.75,10.0,3.0,0.0,0.445,0.0292,11.08,4.33,5.33,2.381428571,4.530997452,0.67,21,0.0,0,0,0,'true'
30,'no','false',6,1,548,'true',0.0,' B','false','true',35.33,332.5,39.99,11.0,0.75,2.35,-0.0474,73.82,7.67,1.33,1.672834315,11.4289871,2.0,19,0.0,0,0,0,'true'
0,'unknown','false',0,3,309,'true',59.99,' C','true','false',61.2,896.5,59.99,36.5,0.26,2.89,0.0218,246.83,29.0,25.33,0.794616071,-13.59292433,13.0,13,4.67,0,0,0,'true'
0,'unknown','false',0,1,1040,'false',0.0,' A','true','false',32.69,30.0,30.0,0.0,2.62,0.26,-0.0088,7.08,2.67,2.33,2.72479564,-6.108667531,3.67,34,0.0,0,0,0,'true'
0,'unknown','false',0,6,176,'true',129.99,' F','true','false',193.69,3959.5,114.99,271.5,7.06,0.61,0.154,1245.69,497.0,227.33,1.0605731440000001,6.691646495,76.33,25,4.67,0,0,0,'false'
26,'no','false',5,2,349,'true',29.99,' A','false','true',44.07,99.75,27.32,0.0,16.44,-0.655,-0.2774,8.9,4.0,1.67,10.77844311,8.788531357,1.33,23,0.0,0,0,0,'true'
0,'unknown','false',0,1,481,'true',0.0,' A','true','false',14.19,220.0,10.0,15.75,0.0,-2.32,-0.0838,26.61,45.33,10.67,1.165706338,7.5224413310000005,7.0,16,0.0,0,0,2,'true'
36,'unknown','true',4,1,344,'true',0.0,' B','true','true',42.75,171.75,29.75,57.25,0.1,-3.375,-0.4552,16.85,7.0,0.67,0.505862069,15.78086683,3.0,12,4.33,0,0,0,'true'
0,'unknown','false',0,2,133,'true',149.99,' D','true','false',30.37,127.5,37.33,0.0,0.29,0.09,-0.3204,27.13,6.67,5.33,0.9714285709999999,-1.1903027290000001,3.33,14,0.0,1,1,0,'false'
46,'unknown','true',9,1,234,'true',0.0,' B','false','true',45.38,38.5,57.49,0.0,0.0,-0.55,-0.9076,0.0,0.67,0.0,1.165,-21.43792139,3.0,8,0.67,0,0,0,'true'
60,'yes','true',5,2,21,'true',29.99,' A','false','true',35.31,25.25,44.99,0.0,0.0,0.255,-0.0064,1.21,0.0,0.0,3.985074627,-12.84871437,4.33,22,0.0,0,0,0,'false'
0,'unknown','false',0,1,262,'true',0.0,' B','true','false',50.87,44.5,49.99,0.0,9.75,1.73,0.5686,0.0,0.0,0.0,0.0,5.343902033,0.0,9,0.0,0,0,0,'false'
34,'unknown','false',4,1,222,'true',0.0,' A','false','true',53.99,146.25,69.99,0.0,0.0,0.055,0.0,27.6,26.67,12.67,2.986218079,-6.238161575,1.0,8,0.0,0,0,0,'false'
0,'no','false',7,1,435,'true',0.0,' B','false','true',106.69,510.75,99.99,0.0,0.0,0.625,-0.051,196.18,24.0,3.33,0.666666667,5.857865137999999,7.33,14,0.0,0,0,0,'false'
36,'unknown','true',2,1,438,'true',0.0,' B','false','true',49.99,359.75,59.99,0.0,0.0,-3.955,0.0,0.0,0.0,0.0,0.0,-10.16599404,0.0,15,0.0,0,0,0,'true'
42,'yes','false',9,1,701,'true',0.0,' B','false','false',41.04,240.5,29.99,32.0,0.0,-0.45,-0.14300000000000002,30.99,7.33,1.33,16.47344111,3.382194527,8.0,24,0.33,0,0,0,'true'
64,'yes','false',5,1,578,'true',0.0,' B','false','true',19.99,5.75,19.99,0.0,0.0,0.205,0.0,0.0,0.0,0.0,1.985074627,8.100151857,0.0,20,0.0,0,0,0,'false'
52,'unknown','false',6,1,355,'true',0.0,' B','true','false',36.56,547.75,44.99,0.25,1.48,-1.595,-0.0314,0.0,0.0,0.0,0.0,-16.89727275,0.0,12,0.0,0,0,0,'false'
26,'no','false',7,2,174,'true',29.99,' E','false','true',35.8,420.0,44.99,0.0,0.0,1.0,-0.0162,136.57,33.33,25.0,0.801093983,17.59200185,2.67,31,1.33,0,0,0,'false'
50,'no','true',5,1,313,'true',0.0,' B','false','true',45.3,84.0,69.99,0.25,0.0,-1.04,-0.8892,0.37,1.33,0.0,2.498127341,-23.06989338,0.0,11,0.0,0,0,0,'true'
0,'unknown','false',0,1,286,'true',0.0,' G','true','false',50.07,1429.25,48.78,32.25,0.0,-0.745,-0.2016,442.66,86.33,27.0,0.531687818,3.298848219,43.67,9,8.67,0,0,0,'false'
48,'no','false',9,2,838,'true',29.99,' A','false','true',39.74,138.0,34.99,0.0,0.0,0.4,-0.0176,13.16,2.67,2.33,2.000652316,11.82391999,3.67,34,0.0,0,0,0,'true'
32,'yes','false',6,3,6,'true',0.0,' A','false','true',30.04,29.0,29.99,0.0,0.0,0.72,0.003,0.15,0.67,0.0,1.16625,17.12170946,0.67,47,0.0,0,0,0,'false'
0,'unknown','false',0,1,348,'true',0.0,' C','true','false',40.9,568.5,10.0,109.0,0.0,4.61,1.126,0.0,0.0,0.0,0.0,8.484942561,0.0,12,0.0,0,0,0,'true'
46,'no','false',4,2,738,'true',29.99,' C','false','true',58.49,1194.25,54.99,0.0,0.0,-3.305,0.0148,18.1,19.67,0.0,2.255667946,11.74602106,6.67,33,1.0,0,0,0,'false'
52,'yes','false',9,2,39,'false',149.99,' C','false','true',57.08,233.5,59.99,0.0,7.09,-4.67,-0.1418,22.07,4.0,0.0,1.787014265,-11.51892104,1.33,14,0.67,0,0,0,'true'
32,'yes','false',7,1,349,'true',0.0,' D','false',' t',114.28,809.25,109.99,0.0,0.0,-12.065,-0.266,187.44,35.0,3.67,4.729622642,18.03756444,7.33,12,2.0,0,0,0,'true'
22,'no','false',8,4,175,'true',149.99,' B','false','true',37.64,847.75,44.99,0.75,0.0,-9.395,-0.0052,484.07,30.67,5.33,0.6751599840000001,5.804600252999999,5.67,17,15.67,1,1,0,'false'
36,'yes','true',9,1,395,'true',0.0,' B','false','true',56.11,69.0,9.84,15.75,0.26,-1.38,-0.8622,0.0,0.67,0.0,1.0,2.074459792,0.67,13,0.0,1,0,0,'true'
34,'no','false',1,1,239,'true',0.0,' E','false','true',52.74,437.25,59.99,6.25,0.0,-1.025,-0.055,61.85,64.33,12.0,1.979551855,7.8905006779999995,12.67,8,0.0,0,0,0,'false'
0,'unknown','false',0,2,150,'true',149.99,' B','true','false',83.5,343.0,80.0,0.0,0.0,4.5,0.0148,7.66,9.67,1.33,5.514994829,-0.518920856,5.33,27,0.0,0,0,0,'true'
0,'unknown','false',8,1,506,'true',0.0,' B','true','true',34.99,215.25,44.99,0.0,0.0,1.395,0.0,0.0,1.67,0.0,0.63473745,-0.028744119,0.0,17,0.0,0,0,0,'true'
0,'unknown','false',0,2,1082,'false',29.99,' A','true','false',26.16,30.75,16.99,18.25,0.0,-0.435,-0.1236,0.0,0.0,0.0,1.716738197,-12.8702535,0.0,38,0.0,0,0,0,'false'
0,'unknown','false',0,8,293,'true',79.99,' A','true','false',159.53,1617.75,154.99,0.0,0.0,-6.575,-0.0868,320.49,47.67,30.33,4.537338574,-8.366652745,17.33,45,0.33,0,0,0,'false'
26,'yes','false',6,3,199,'true',9.99,' A','false','true',193.09,2273.25,160.6,147.25,0.0,8.515,-0.664,577.02,38.67,5.0,3.370111645,6.570514595,25.33,27,1.33,0,0,0,'false'
26,'no','false',6,1,198,'true',0.0,' B','true','true',66.44,440.0,54.99,0.0,28.32,-7.26,-0.4134,9.17,5.0,0.0,1.537307837,-3.475987486,18.67,7,3.33,0,0,2,'false'
0,'unknown','false',1,1,832,'true',0.0,' B','true','true',24.3,80.25,29.99,10.5,0.0,0.875,0.1648,12.77,1.67,2.33,1.093510119,-24.68568298,2.0,28,0.0,0,0,2,'true'
26,'unknown','false',3,5,184,'true',59.99,' B','false','false',74.39,533.5,44.99,109.75,0.0,-3.69,-0.7879999999999999,255.79,20.0,3.33,2.37480825,-1.48824849,8.67,24,2.33,0,0,0,'true'
0,'unknown','false',0,2,265,'true',59.99,' E','true','false',88.79,1070.5,75.0,39.25,1.07,5.25,0.568,244.74,69.33,10.67,1.118224031,5.092693801999999,62.33,16,1.67,0,0,0,'true'
42,'unknown','true',6,2,72,'true',29.99,' D','false','true',55.21,1253.75,59.99,0.0,0.0,-5.135,-0.1044,44.48,4.0,1.33,0.712278648,-1.6793400090000001,5.67,13,6.67,0,0,0,'false'
70,'yes','false',3,2,80,'true',59.99,' C','false','true',30.46,526.75,39.99,0.0,0.1,1.665,0.0206,65.07,13.67,0.0,0.9318950659999999,-16.38870561,7.67,25,7.67,0,0,0,'true'
0,'unknown','false',0,2,115,'true',29.99,' G','true','false',76.27,454.75,34.98,96.5,2.26,1.065,0.4438,109.69,15.0,4.0,1.925972222,5.590956328,14.67,25,0.67,0,0,0,'false'
58,'yes','true',6,1,496,'true',0.0,' B','false','true',41.58,460.0,10.0,0.0,31.58,-2.16,-0.1444,77.59,12.0,4.67,4.860636825,-4.666754944,13.33,17,0.0,0,0,0,'true'
44,'unknown','false',5,2,161,'true',499.99,' C','true','true',60.97,1884.0,59.99,16.25,0.0,2.54,0.064,832.47,121.33,97.0,0.625720339,-3.767033558,10.67,9,15.67,0,0,0,'false'
0,'unknown','false',0,1,369,'true',0.0,' B','true','false',34.99,0.0,44.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.93526406,0.0,13,0.0,0,0,0,'true'
0,'unknown','false',0,1,208,'true',0.0,' E','true','false',45.05,130.0,54.99,0.0,0.0,-0.32,0.0186,20.25,7.33,0.33,2.42927128,8.771213979,3.67,7,0.0,0,0,0,'true'
0,'unknown','false',0,2,30,'true',39.99,' B','true','false',118.81,1121.0,57.5,143.0,1.15,22.2,3.9596,208.1,23.0,8.67,3.225806452,-6.491806199,22.33,15,3.33,1,0,0,'true'
56,'no','true',9,14,39,'true',9.99,' C','false','true',101.17,984.5,84.99,86.5,0.0,-14.73,-0.4508,257.44,24.67,27.67,3.188478261,0.290122716,33.67,49,0.67,1,1,0,'false'
0,'unknown','false',0,1,532,'true',0.0,' E','true','false',59.05,944.5,59.99,28.0,0.66,2.35,-0.1674,243.47,20.67,0.33,2.623846154,14.51947287,7.0,18,0.0,0,0,3,'true'
0,'unknown','false',0,1,215,'true',0.0,' E','true','false',35.24,173.75,44.99,0.0,0.0,-0.055,-0.005,24.52,1.67,1.33,2.055100927,-5.241150742,2.0,8,0.67,0,0,0,'false'
28,'no','false',3,1,765,'true',0.0,' A','false','true',33.5,108.75,29.99,9.25,0.0,-0.755,-0.0702,24.85,1.33,0.0,2.8039502560000003,-7.467560369,0.67,25,0.0,0,0,0,'false'
48,'no','false',4,2,848,'true',29.99,' C','false','true',50.23,680.25,30.0,51.5,0.0,6.675,0.1134,151.35,93.0,10.33,0.487349884,-13.93900725,5.67,29,4.33,0,0,0,'false'
56,'yes','true',5,2,636,'true',29.99,' A','false','true',33.98,105.0,44.99,0.0,0.0,-1.18,0.005,3.54,5.33,1.33,0.980588235,-8.299096946,7.33,38,0.0,0,0,0,'true'
32,'no','false',5,1,432,'true',0.0,' D','false','true',68.45,858.75,59.99,28.25,0.77,-6.375,-0.2046,235.19,86.0,8.33,1.174443097,-8.007850464,9.0,15,7.0,0,0,0,'false'
42,'yes','true',9,1,580,'false',0.0,' B','false','true',16.99,23.75,16.99,0.0,0.0,0.185,0.0,0.13,3.0,0.0,4.11,-14.8503108,0.67,20,0.0,0,0,1,'false'
30,'no','false',8,2,178,'true',149.99,' B','false','true',37.49,676.75,44.99,0.0,0.0,1.225,-0.7498,149.65,30.0,8.33,0.670067768,11.95883326,9.67,15,1.0,1,0,3,'false'
60,'yes','false',9,3,189,'true',0.0,' A','false','true',29.99,14.0,39.99,0.0,0.0,-0.26,0.0,0.0,0.0,0.0,0.0,7.167849806,0.67,9,0.0,0,0,0,'false'
28,'unknown','false',4,1,295,'true',0.0,' B','false','true',33.24,318.0,44.99,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,3.5072843110000003,0.0,10,0.0,0,0,0,'false'
0,'unknown','false',0,1,330,'true',0.0,' C','true','false',116.74,1086.5,71.44,191.5,0.0,1.83,-0.638,414.26,39.33,5.67,0.763637936,-3.4852383689999997,10.33,11,6.67,0,0,0,'false'
0,'unknown','false',0,5,789,'true',29.99,' A','true','false',59.99,23.5,69.99,0.0,0.0,-0.29,0.0,0.0,1.67,0.0,3.67,-1.783303649,0.67,46,0.0,0,0,0,'true'
26,'unknown','false',3,2,8,'true',29.99,' D','true','false',35.34,271.25,44.99,0.25,0.0,-2.145,0.001,8.98,10.33,0.0,0.7142857140000001,15.64410351,5.0,21,0.0,0,0,0,'true'
42,'no','true',1,1,188,'true',0.0,' B','false','true',90.88,247.75,29.57,105.75,0.0,1.085,-0.7979999999999999,61.79,16.33,0.67,0.554377955,2.803371393,10.67,6,2.67,0,0,0,'true'
44,'yes','true',9,1,219,'true',0.0,' A','false','true',16.53,96.75,10.0,12.0,2.34,0.205,-0.0806,13.96,8.67,3.67,1.871729419,-4.870931303,9.67,7,0.0,0,0,0,'true'
48,'no','false',3,1,524,'true',0.0,' B','false','true',36.13,124.5,32.49,0.0,0.0,-0.03,-0.0078,17.04,6.33,2.67,0.7655555559999999,4.975443487,9.33,17,0.67,0,0,0,'true'
48,'unknown','false',9,1,583,'true',0.0,' B','false','false',31.08,64.25,29.99,0.0,0.0,0.175,0.0142,15.59,11.33,5.33,3.947526237,8.104715348,1.33,19,0.0,0,0,0,'false'
58,'yes','true',9,1,650,'true',0.0,' B','false','true',132.04,907.5,49.15,292.75,0.0,-17.01,-1.7409999999999999,216.09,109.67,36.67,0.702446352,-2.622558051,13.67,21,0.0,0,0,0,'true'
28,'no','false',1,1,366,'true',0.0,' C','false','true',97.76,985.75,84.99,0.0,6.44,-7.315,-0.3762,159.87,48.33,5.67,1.752380952,1.424444834,7.33,13,0.67,0,0,0,'true'
48,'unknown','false',1,6,664,'true',29.99,' A','false','true',62.13,764.75,50.0,121.25,0.0,2.185,0.0776,270.05,27.67,94.33,5.41750565,-5.004561757,51.0,49,2.67,0,0,2,'false'
0,'unknown','false',0,3,94,'true',149.99,' A','true','false',73.34,577.5,69.99,28.75,0.0,7.45,-0.3284,95.4,36.67,7.33,1.137874982,6.573952491,7.67,19,3.0,0,0,0,'true'
0,'unknown','false',0,2,136,'true',29.99,' C','true','false',23.24,32.0,29.99,9.75,0.35,0.7,0.1312,5.74,0.67,1.0,4.119850187,3.579005749,0.33,10,0.0,0,0,0,'false'
46,'no','false',6,3,447,'true',149.99,' G','false','true',70.05,1357.5,59.99,59.5,0.0,5.87,0.4616,307.01,32.67,4.0,0.694678169,-13.57555765,16.0,26,1.33,0,0,0,'true'
48,'no','false',3,1,518,'true',0.0,' F','false','true',64.68,513.5,45.5,86.75,0.31,-3.33,-0.6098,193.25,38.67,23.0,1.30844104,20.71021057,2.33,18,1.33,0,0,3,'true'
58,'yes','false',6,1,864,'true',0.0,' A','false','true',80.48,881.0,75.0,0.0,0.0,-3.74,-0.0248,230.26,25.0,2.0,11.4799143,-16.85359791,8.33,29,0.0,0,0,0,'false'
62,'yes','false',8,1,270,'true',0.0,' B','false','true',30.67,240.25,39.99,0.0,0.68,2.695,-0.0136,8.06,1.0,0.33,3.70875,-4.437770568,1.33,9,0.0,0,0,0,'false'
0,'no','false',4,4,156,'true',149.99,' D','true','false',77.75,1175.0,84.99,2.0,0.0,0.04,0.0636,408.62,28.33,3.67,1.0634397979999999,-4.08167919,10.67,46,0.0,0,0,0,'false'
62,'yes','false',6,1,342,'true',0.0,' B','false','true',53.28,362.5,51.98,0.0,0.0,-2.27,0.0402,102.3,8.0,0.0,3.325581395,-0.165975564,14.67,11,0.0,0,0,0,'true'
0,'unknown','false',0,2,67,'true',149.99,' F','true','false',150.31,1762.75,159.99,0.0,0.32,2.665,-0.0064,146.8,36.33,6.0,13.6985962,6.591578802000001,10.67,14,0.0,0,0,0,'false'
56,'unknown','true',6,1,525,'true',0.0,' C','false','true',17.44,154.5,10.0,21.0,0.0,-0.77,-0.1488,57.78,14.67,12.0,3.2178734510000004,-5.877295665,8.0,17,0.0,0,0,0,'false'
40,'yes','false',8,1,490,'true',0.0,' A','false','true',24.94,529.5,10.0,61.75,0.0,0.25,-0.2738,37.52,7.0,1.33,0.902574993,5.837465389,2.67,16,1.0,0,0,0,'true'
36,'no','true',5,2,360,'true',29.99,' D','false','true',50.57,398.25,29.99,68.0,0.0,0.555,0.1004,116.36,30.0,4.0,1.81783524,-0.25578508899999997,5.33,35,0.33,0,0,0,'true'
0,'unknown','false',0,1,353,'true',0.0,' B','true','false',20.42,618.75,10.0,1.5,4.1,-0.655,-0.0328,291.58,17.33,7.0,4.335969457,3.2304386710000004,8.67,12,0.0,0,0,0,'true'
50,'no','false',6,3,104,'true',129.99,' G','true','true',38.39,443.5,44.99,2.5,1.03,-1.73,-0.0474,194.15,15.0,21.0,1.3423053219999999,-13.06935557,5.33,25,1.33,0,0,0,'false'
